count,mask
0.029,-genome--tnulb--genome--egdirb-
0.0272,-genome--bridge--genome--egdirb-
0.0271,--[6]--bridge--gatc--genome-
0.027,-genome--bridge--[6]--gatc--egdirb-
0.0265,-genome--bridge--gatc--[6]--
0.026,-bridge--gatc--genome--blunt--genome--egdirb--genome-
0.026,-bridge--genome--blunt-
0.0258,-genome--egdirb--genome--egdirb--genome-
0.0253,-genome--bridge--[10]--
0.0252,-genome--bridge--[5]--
0.0248,-genome--bridge--[11]--
0.0242,-genome--bridge--[4]--
0.0238,-genome--bridge--gatc--genome--tnulb--genome-
0.0234,-genome--egdirb--[6]--
0.0221,--[2]--egdirb--genome-
0.0221,-genome--bridge--[6]--
0.0221,-genome--egdirb--[4]--
0.0221,-genome--egdirb--[7]--
0.0218,--[1]--bridge--genome-
0.0218,-genome--bridge--[9]--
0.0218,-genome--egdirb--[9]--
0.0217,--[9]--bridge--genome-
0.0217,-bridge--gatc--[6]--egdirb--genome--tnulb--genome-
0.0217,-tnulb--genome--gatc--egdirb--genome-
0.0216,-genome--bridge--genome--egdirb--genome-
0.0214,-genome--egdirb--[5]--
0.0212,--[6]--gatc--egdirb--genome-
0.0211,-genome--egdirb--genome--bridge--genome-
0.0211,-genome--egdirb--[10]--
0.0208,-genome--bridge--gatc--[5]--
0.0207,-genome--egdirb--blunt-
0.0204,-genome--egdirb--[8]--
0.0203,--[10]--egdirb--genome-
0.02,-genome--bridge--genome--bridge--gatc--genome-
0.02,-genome--egdirb--[3]--
0.02,--[4]--egdirb--genome-
0.0198,-genome--bridge--gatc--[3]--
0.0194,-genome--bridge--[8]--
0.0192,-blunt--gac--genome-
0.0191,-genome--gatc--egdirb--blunt-
0.0186,-genome--bridge--gatc--tnulb-
0.0185,-genome--egdirb--[11]--
0.0181,-bridge--genome--blunt--genome--egdirb--genome-
0.0179,-genome--bridge--[7]--
0.0177,-tnulb--genome--blunt--genome-
0.0176,-genome--bridge--gatc--genome--blunt--genome-
0.0176,--[4]--bridge--genome-
0.0173,-genome--egdirb--genome--bridge--gatc--genome-
0.0172,-genome--bridge--gatc--[4]--
0.017,-genome--bridge--gatc--[2]--
0.0168,-genome--bridge--gatc--[6]--egdirb--genome-
0.0168,--[5]--bridge--genome-
0.0166,--[11]--egdirb--genome-
0.0165,-bridge--gatc--egdirb--genome--egdirb--genome-
0.0164,-genome--egdirb--genome--gatc--egdirb--genome-
0.0163,--[10]--bridge--genome-
0.0161,--[3]--bridge--genome-
0.0159,--[5]--egdirb--genome-
0.0159,-genome--bridge--gatc--[7]--
0.0156,-genome--blunt--genome--bridge--gatc--genome-
0.0156,-genome--bridge--gatc-
0.0156,--[7]--bridge--genome-
0.0155,-genome--blunt--genome--gatc--egdirb--genome-
0.0154,--[7]--bridge--gatc--genome-
0.0154,--[3]--bridge--gatc--genome-
0.0152,-bridge--gatc--tnulb--genome-
0.0152,--[1]--tnulb--genome-
0.015,-genome--bridge--gatc--[1]--
0.015,-genome--bridge--genome--gatc--egdirb--genome-
0.0149,--[5]--bridge--gatc--genome-
0.0146,--[6]--egdirb--genome-
0.0145,-genome--tnulb--genome--bridge--genome-
0.0145,-genome--gatc--egdirb--[6]--
0.0145,-genome--bridge--genome--blunt--genome-
0.0144,--[2]--bridge--genome-
0.0144,--[1]--bridge--gatc--genome-
0.0143,-bridge--gatc--[2]--tnulb--genome-
0.0143,--[9]--egdirb--genome-
0.014,--[8]--bridge--genome-
0.014,--[10]--tnulb--genome-
0.014,-genome--blunt--[10]--
0.0139,--[1]--egdirb--genome-
0.0138,--[9]--bridge--gatc--genome-
0.0138,-genome--bridge--gatc--[10]--
0.0138,--[8]--bridge--gatc--genome-
0.0137,--[4]--bridge--gatc--genome-
0.0133,-genome--gatc--egdirb--[7]--
0.0131,-genome--gatc--egdirb--[4]--
0.013,-genome--gatc--egdirb--[3]--
0.0128,-genome--blunt--[1]--
0.0128,--[2]--bridge--gatc--genome-
0.0127,-genome--bridge--gatc--[11]--
0.0127,-genome--blunt--[2]--
0.0126,-bridge--[3]--egdirb--genome-
0.0126,-genome--egdirb--genome--blunt--genome-
0.0124,-genome--tnulb--genome--bridge--gatc--genome-
0.0124,--[11]--tnulb--genome-
0.0124,-genome--gatc--egdirb--[10]--
0.0123,-genome--tnulb--genome--blunt--genome-
0.0121,-bridge--gatc--genome--egdirb--genome--tnulb--genome-
0.012,-tnulb--genome--tnulb--genome-
0.012,--[7]--tnulb--genome-
0.0118,--[11]--bridge--gatc--genome-
0.0118,--[11]--bridge--genome-
0.0117,-genome--bridge--gatc--tnulb--genome-
0.0115,-genome--gatc--egdirb--[9]--
0.0115,--[3]--egdirb--genome-
0.0115,--[8]--egdirb--genome-
0.0114,-tnulb--genome--bridge--gatc--egdirb--genome-
0.0114,-genome--gatc--egdirb--[8]--
0.0114,-genome--gatc--egdirb--[5]--
0.0113,-genome--bridge--gatc--[9]--
0.0112,-genome--blunt--[5]--
0.0109,--[10]--bridge--gatc--genome-
0.0109,-bridge--gatc--egdirb--genome--tnulb--genome-
0.0107,--[9]--tnulb--genome-
0.0107,-genome--bridge--gatc--[8]--
0.0107,-genome--blunt--[11]--
0.0106,-bridge--gatc--genome--blunt--genome--bridge--genome-
0.0106,-genome--bridge--[6]--gatc--egdirb--genome-
0.0106,-genome--blunt--[7]--
0.0105,--[9]--blunt--genome-
0.0104,--[7]--egdirb--genome-
0.0104,-genome--blunt--[9]--
0.0104,-genome--blunt--[3]--
0.0103,--[5]--tnulb--genome-
0.0103,--[8]--tnulb--genome-
0.0103,--[7]--gatc--egdirb--genome-
0.01,-bridge--genome--bridge--genome--tnulb--genome-
0.01,-genome--tnulb--genome--egdirb--genome-
