count,mask
0.0581,-genome--egdirb--[7]--
0.058,-genome--egdirb-
0.0565,-genome--egdirb--[8]--
0.0565,-genome--gatc--egdirb--[7]--
0.0562,-genome--egdirb--genome--tnulb--genome-
0.0561,-genome--egdirb--[6]--
0.0552,-genome--egdirb--[1]--
0.0548,-genome--tnulb--genome--illumina--genome-
0.0539,-genome--egdirb--[5]--
0.0537,-genome--gatc--egdirb--[5]--
0.0535,-tnulb--bridge--genome-
0.0531,-egdirb--genome-
0.0527,-genome--egdirb--[3]--
0.0519,-bridge--gatc--genome--illumina--[1]--
0.05,-bridge--gatc--genome--illumina-
0.0495,-genome--gatc--egdirb--illumina--[4]--
0.0488,-genome--gatc--egdirb--illumina-
0.0483,-bridge--gatc--genome--illumina--[3]--
0.0478,-genome--gatc--egdirb--illumina--[3]--
0.0476,-bridge--gatc--genome--illumina--[2]--
0.0465,-genome--gatc--egdirb--illumina--[11]--
0.0464,-bridge--gatc--genome--illumina--[5]--
0.0463,-genome--gatc--egdirb--illumina--[2]--
0.0459,-bridge--gatc--genome--illumina--[9]--
0.0459,-bridge--gatc--genome--illumina--[6]--
0.0455,-bridge--gatc--genome--illumina--[7]--
0.0453,-bridge--gatc--genome--illumina--[8]--
0.045,-bridge--gatc--genome--illumina--[11]--
0.0448,-genome--gatc--egdirb--illumina--[7]--
0.0448,-bridge--gatc--genome--illumina--[4]--
0.0441,-genome--gatc--egdirb--illumina--[1]--
0.0441,-bridge--gatc--genome--illumina--[10]--
0.0437,-genome--gatc--egdirb--illumina--[6]--
0.0437,-genome--gatc--egdirb--illumina--[8]--
0.0433,-genome--gatc--egdirb--illumina--[9]--
0.043,-genome--gatc--egdirb--illumina--[5]--
0.0427,-genome--gatc--egdirb--illumina--[10]--
0.0421,-blunt--genome--illumina--genome-
0.0407,-tnulb--genome--illumina--genome-
0.0395,-genome--blunt--illumina--genome-
0.0388,-genome--bridge--[3]--
0.0377,-genome--egdirb--illumina-
0.0377,-genome--egdirb--illumina--[2]--
0.0366,-genome--egdirb--illumina--[7]--
0.0366,-bridge--gatc--genome--bridge--genome--illumina--genome-
0.0363,-genome--egdirb--illumina--[5]--
0.0353,-genome--bridge--[1]--
0.0349,-genome--egdirb--illumina--[9]--
0.0341,-bridge--gatc--genome--tnulb--genome--illumina--genome-
0.0339,-genome--tnulb--illumina--genome-
0.0338,-genome--egdirb--illumina--[4]--
0.0334,-genome--bridge-
0.0333,-genome--egdirb--illumina--[8]--
0.033,-genome--egdirb--genome--gatc--egdirb--illumina--genome-
0.033,-genome--egdirb--illumina--[6]--
0.0324,-bridge--genome--illumina--[5]--
0.0324,-genome--egdirb--illumina--[11]--
0.0323,-genome--egdirb--illumina--[1]--
0.0323,--[6]--bridge--genome-
0.0323,-tnulb--genome--egdirb--genome-
0.0323,-genome--egdirb--illumina--[10]--
0.0322,-genome--egdirb--illumina--[3]--
0.0313,-genome--bridge--[2]--
0.0313,-tnulb--genome--bridge--genome-
0.0309,-bridge--genome--illumina--[2]--
0.0309,-bridge--genome--illumina--[1]--
0.0307,-bridge--genome--illumina--[3]--
0.0301,-bridge--gatc--genome--bridge--genome--tnulb--genome-
0.0298,-bridge--genome--illumina--[4]--
0.0297,-bridge--gatc--genome--egdirb--genome--illumina--genome-
0.0295,-bridge--genome--illumina--[11]--
0.0291,-genome--bridge--genome--gatc--egdirb--illumina--genome-
0.0289,-genome--blunt--genome--gatc--egdirb--illumina--genome-
0.0284,-bridge--genome--illumina-
0.0274,-bridge--genome--illumina--[6]--
0.0274,-genome--bridge--genome--bridge--genome-
0.027,-bridge--genome--illumina--[9]--
0.0269,-bridge--genome--illumina--[10]--
0.0267,-bridge--genome--illumina--[8]--
0.0265,-tnulb--genome--bridge--gatc--genome-
0.0258,-bridge--genome--illumina--[7]--
0.0251,-genome--bridge--gatc--genome--bridge--genome-
0.0243,-genome--bridge--gatc--genome--egdirb--genome-
0.0232,-bridge--gatc--genome--blunt--genome--egdirb--genome-
0.0227,-genome--egdirb--genome--egdirb--genome-
0.022,-tnulb--genome--gatc--egdirb--illumina--genome-
0.0219,--[6]--bridge--gatc--genome-
0.0208,-genome--egdirb--[10]--
0.0207,-tnulb--bridge--gatc--egdirb--genome-
0.0205,-genome--bridge--[5]--
0.0204,-bridge--gatc--genome--blunt--illumina--genome-
0.0201,-genome--bridge--gatc--genome--tnulb--genome-
0.0197,-genome--bridge--[10]--
0.0193,-genome--egdirb--genome--bridge--genome-
0.0193,-genome--bridge--genome--egdirb--genome-
0.0189,--[9]--bridge--genome-
0.0187,--[2]--egdirb--genome-
0.0186,-genome--bridge--[6]--
0.0185,-genome--bridge--[7]--
0.0185,-bridge--gatc--[6]--egdirb--genome--tnulb--genome-
0.0185,-genome--bridge--[4]--
0.0185,--[10]--egdirb--genome-
0.0184,-genome--bridge--[11]--
0.0182,--[1]--bridge--genome-
0.0182,-genome--tnulb--genome--gatc--egdirb--illumina--genome-
0.018,-bridge--genome--blunt--genome--egdirb--genome-
0.018,-genome--bridge--[9]--
0.0178,-genome--bridge--gatc--[5]--
0.0176,-tnulb--genome--gatc--egdirb--genome-
0.0175,-tnulb--bridge--gatc--genome--illumina--genome-
0.0175,-genome--bridge--genome--bridge--gatc--genome-
0.0174,--[4]--egdirb--genome-
0.0173,-genome--egdirb--[11]--
0.0172,-genome--bridge--[6]--gatc--egdirb--illumina--genome-
0.017,-genome--egdirb--genome--egdirb--illumina--genome-
0.0168,-bridge--gatc--[6]--egdirb--genome--illumina--genome-
0.0168,-genome--bridge--gatc--[3]--
0.0166,-genome--bridge--[8]--
0.0166,-genome--bridge--gatc--[6]--
0.0165,-tnulb--genome--blunt--genome-
0.0163,-tnulb--genome--egdirb--illumina--genome-
0.0163,--[6]--gatc--egdirb--genome-
0.0162,-genome--egdirb--genome--bridge--gatc--genome-
0.0157,-bridge--gatc--genome--blunt--genome--illumina--genome-
0.0154,-genome--bridge--gatc--genome--blunt--genome-
0.0153,-genome--bridge--gatc--[4]--
0.0148,-genome--bridge--gatc--[2]--
0.0148,-genome--tnulb--genome--egdirb--illumina--genome-
0.0147,--[4]--bridge--genome-
0.0145,-genome--blunt--genome--gatc--egdirb--genome-
0.0145,-genome--blunt--genome--egdirb--illumina--genome-
0.0144,--[11]--egdirb--genome-
0.0144,-genome--egdirb--genome--gatc--egdirb--genome-
0.0143,-blunt--gac--genome-
0.0143,-genome--bridge--gatc--tnulb--illumina--genome-
0.014,--[5]--bridge--genome-
0.0139,-genome--blunt--genome--bridge--gatc--genome-
0.0138,-genome--bridge--genome--egdirb--illumina--genome-
0.0138,-bridge--genome--bridge--genome--illumina--genome-
0.0137,-bridge--gatc--egdirb--genome--egdirb--genome-
0.0137,-genome--tnulb--genome--bridge--genome-
0.0136,-genome--bridge--gatc-
0.0136,--[1]--tnulb--genome-
0.0135,--[3]--bridge--genome-
0.0134,-genome--bridge--gatc--[1]--
0.0134,-bridge--genome--blunt--illumina--genome-
0.0133,--[10]--bridge--genome-
0.0133,--[7]--bridge--genome-
0.0132,--[9]--egdirb--genome-
0.0131,-bridge--genome--blunt--genome--illumina--genome-
0.013,--[5]--egdirb--genome-
0.0129,--[6]--egdirb--genome-
0.0127,-genome--bridge--genome--blunt--genome-
0.0125,--[2]--bridge--genome-
0.0124,-genome--blunt--[5]--
0.0123,-genome--bridge--genome--gatc--egdirb--genome-
0.0123,-genome--egdirb--blunt--illumina--genome-
0.0123,--[10]--tnulb--genome-
0.0122,--[1]--egdirb--genome-
0.0121,--[5]--bridge--gatc--genome-
0.0121,--[8]--bridge--genome-
0.012,-bridge--genome--tnulb--genome--illumina--genome-
0.012,-genome--blunt--[2]--
0.012,--[7]--bridge--gatc--genome-
0.0119,-genome--blunt--[10]--
0.0118,-genome--blunt--[3]--
0.0117,-genome--gatc--egdirb--blunt--illumina--genome-
0.0117,-genome--bridge--gatc--genome--illumina--[2]--
0.0116,-genome--blunt--[1]--
0.0116,-genome--egdirb--genome--blunt--genome-
0.0116,-genome--bridge--gatc--[7]--
0.0115,--[4]--bridge--gatc--genome-
0.0115,-genome--bridge--gatc--[11]--
0.0115,--[1]--bridge--gatc--genome-
0.0115,-bridge--genome--egdirb--genome--illumina--genome-
0.0114,-bridge--gatc--[2]--tnulb--genome-
0.0113,-bridge--gatc--tnulb--genome-
0.0113,-genome--tnulb--genome--blunt--genome-
0.0112,--[8]--bridge--gatc--genome-
0.0112,-genome--bridge--gatc--genome--illumina--[7]--
0.0112,-tnulb--bridge--genome--illumina--genome-
0.0112,--[7]--tnulb--genome-
0.0111,--[11]--bridge--genome-
0.0111,-genome--blunt--[6]--
0.0111,--[3]--bridge--gatc--genome-
0.011,-genome--blunt-
0.011,-genome--bridge--gatc--[10]--
0.011,-genome--blunt--[9]--
0.0109,-genome--bridge--gatc--[6]--egdirb--genome-
0.0108,-genome--tnulb--genome--bridge--gatc--genome-
0.0107,-tnulb--genome--tnulb--genome-
0.0107,-genome--gatc--egdirb--[10]--
0.0107,-bridge--gatc--genome--egdirb--genome--tnulb--genome-
0.0107,-bridge--[3]--egdirb--genome-
0.0106,-genome--bridge--gatc--genome--illumina--[5]--
0.0105,-genome--blunt--[8]--
0.0105,-genome--bridge--gatc--genome--illumina-
0.0105,-genome--blunt--[7]--
0.0104,-genome--bridge--genome--illumina--[5]--
0.0104,-genome--bridge--gatc--genome--illumina--[6]--
0.0103,-genome--bridge--genome--illumina--[2]--
0.0102,--[8]--egdirb--genome-
0.0102,--[11]--tnulb--genome-
0.0101,-genome--bridge--gatc--genome--illumina--[4]--
0.01,--[9]--bridge--gatc--genome-
0.01,-genome--bridge--gatc--[9]--
