count,mask
0.0514,-genome--bridge--genome--bridge--gatc--genome-
0.0513,-genome--egdirb--genome--gatc--egdirb--genome-
0.0497,-bridge--gatc--genome--blunt--genome--illumina--genome-
0.0486,-genome--bridge--gatc--genome--illumina--[5]--
0.0475,-bridge--genome--egdirb--genome-
0.0473,-genome--bridge--gatc--genome--illumina--[6]--
0.0473,-genome--bridge--gatc--genome--illumina--[2]--
0.047,-genome--bridge--genome--gatc--egdirb--genome-
0.0469,-genome--tnulb--genome--gatc--egdirb--illumina--genome-
0.0464,-genome--bridge--gatc--genome--tnulb--genome-
0.0456,-genome--bridge--gatc--genome--illumina--[1]--
0.0454,-genome--bridge--gatc--genome--illumina--[11]--
0.0449,-genome--blunt--genome--gatc--egdirb--genome-
0.0449,-genome--bridge--gatc--genome--illumina--[7]--
0.0437,-blunt--genome--illumina--genome-
0.0432,-genome--bridge--gatc--genome--illumina-
0.0429,-tnulb--bridge--gatc--genome--illumina--genome-
0.0428,-genome--egdirb--genome--bridge--gatc--genome-
0.0425,-genome--bridge--gatc--genome--illumina--[10]--
0.0418,-genome--bridge--gatc--genome--illumina--[4]--
0.0413,-genome--bridge--[2]--
0.0413,-genome--bridge--gatc--genome--illumina--[9]--
0.0411,-bridge--gatc--tnulb--genome--illumina--genome-
0.0411,-genome--egdirb--[6]--
0.0408,-genome--bridge--gatc--genome--illumina--[8]--
0.0404,-genome--bridge--gatc--genome--illumina--[3]--
0.0402,-genome--bridge--[1]--
0.0401,-blunt--genome-
0.0398,-genome--egdirb--[9]--
0.0395,-egdirb--genome-
0.0391,-genome--egdirb--[7]--
0.039,-genome--egdirb--[8]--
0.0389,-genome--bridge--genome--bridge--genome-
0.0388,-genome--gatc--egdirb--blunt--illumina--genome-
0.0387,-genome--egdirb--genome--egdirb--genome-
0.0384,-genome--egdirb--[4]--
0.0378,-genome--egdirb--[3]--
0.0372,-genome--bridge--[3]--
0.0368,-genome--egdirb--[5]--
0.0368,-genome--bridge-
0.0364,-genome--egdirb--[2]--
0.0363,-bridge--genome--tnulb--genome-
0.0362,-genome--bridge--gatc--genome--blunt--genome-
0.0358,-genome--egdirb--[1]--
0.0356,-genome--egdirb-
0.0352,-genome--blunt--gac--genome-
0.0347,-genome--bridge--gatc--[6]--egdirb--genome-
0.0341,-bridge--genome--blunt--genome-
0.0339,-genome--blunt--genome--bridge--gatc--genome-
0.0326,-genome--gatc--egdirb--genome--illumina--[4]--
0.0324,-genome--tnulb--genome--bridge--gatc--genome-
0.032,-genome--gatc--egdirb--genome--illumina--[7]--
0.0319,-genome--gatc--egdirb--genome--illumina--[6]--
0.0319,-genome--bridge--genome--egdirb--genome-
0.0318,-genome--gatc--egdirb--genome--illumina-
0.0312,-genome--gatc--egdirb--genome--illumina--[3]--
0.0311,-genome--bridge--[6]--gatc--egdirb--genome-
0.0308,-genome--bridge--gatc--[6]--egdirb--genome--illumina--genome-
0.0302,-genome--gatc--egdirb--genome--illumina--[1]--
0.0291,-genome--gatc--egdirb--genome--illumina--[10]--
0.0287,-genome--gatc--egdirb--genome--illumina--[9]--
0.0285,-genome--tnulb--genome--gatc--egdirb--genome-
0.0285,-genome--bridge--gatc--genome--bridge--genome--illumina--genome-
0.0285,-genome--gatc--egdirb--genome--illumina--[8]--
0.0283,-genome--bridge--gatc--[6]--illumina--genome-
0.0281,-genome--egdirb--illumina--[5]--
0.028,-genome--gatc--egdirb--genome--illumina--[5]--
0.028,-genome--gatc--egdirb--genome--illumina--[2]--
0.0273,-genome--gatc--egdirb--genome--illumina--[11]--
0.0268,-tnulb--genome--bridge--gatc--genome-
0.0265,-genome--egdirb--illumina--[6]--
0.0263,-genome--blunt--genome--egdirb--illumina--genome-
0.0263,-genome--egdirb--illumina--[10]--
0.0262,-genome--bridge--gatc--[5]--
0.0261,-genome--egdirb--genome--bridge--genome-
0.0256,--[6]--bridge--genome-
0.0254,-genome--bridge--gatc--[2]--
0.0251,-genome--bridge--gatc--[3]--
0.0249,-genome--egdirb--genome--egdirb--illumina--genome-
0.0247,-genome--egdirb--illumina--[3]--
0.0245,-genome--egdirb--illumina--[9]--
0.0243,-genome--bridge--genome--illumina--[6]--
0.0243,-genome--bridge--genome--egdirb--illumina--genome-
0.0242,-genome--bridge--gatc--[4]--
0.024,-genome--gatc--egdirb--genome--egdirb--genome-
0.0238,-genome--egdirb--illumina--[7]--
0.0237,-genome--egdirb--illumina--[2]--
0.0237,-genome--gatc--egdirb--genome--bridge--genome-
0.0236,-genome--egdirb--illumina--[8]--
0.0235,-bridge--gatc--genome--blunt--illumina--genome-
0.0233,-genome--gatc--egdirb--[10]--
0.0233,-genome--gtc--tnulb--genome-
0.0233,-genome--bridge--genome--illumina--[8]--
0.023,-genome--egdirb--illumina--[11]--
0.023,-genome--egdirb--illumina-
0.0229,-genome--egdirb--illumina--[1]--
0.0226,-genome--bridge--genome--illumina--[3]--
0.0225,-tnulb--genome--gatc--egdirb--illumina--genome-
0.0225,-genome--blunt--gatc--egdirb--illumina--genome-
0.0224,-genome--bridge--genome--illumina--[7]--
0.0224,-genome--egdirb--genome--illumina-
0.0223,-genome--egdirb--illumina--[4]--
0.0223,-genome--bridge--[6]--gatc--egdirb--genome--illumina--genome-
0.0222,--[6]--bridge--gatc--genome-
0.0222,-genome--bridge--genome--illumina--[10]--
0.0221,-genome--bridge--genome--illumina-
0.022,-genome--bridge--gatc--[6]--
0.0217,-genome--bridge--gatc--[1]--
0.0214,-bridge--gatc--tnulb--genome-
0.0212,-genome--bridge--genome--illumina--[9]--
0.0211,--[2]--egdirb--genome-
0.0209,-tnulb--genome--gatc--egdirb--genome-
0.0207,-genome--gatc--egdirb--[11]--
0.0207,-genome--bridge--[8]--
0.0206,-genome--bridge--[10]--
0.0206,-genome--bridge--gatc-
0.0204,-genome--bridge--gatc--[8]--
0.02,-bridge--gatc--genome--bridge--genome--tnulb--genome-
0.0199,-genome--bridge--gatc--[10]--
0.0198,-genome--bridge--genome--illumina--[1]--
0.0198,-genome--bridge--[4]--egdirb--genome-
0.0196,-genome--bridge--gatc--[9]--
0.0196,-tnulb--genome--bridge--genome-
0.0195,-genome--egdirb--genome--illumina--[9]--
0.0195,-genome--egdirb--genome--gatc--egdirb--genome--illumina--genome-
0.0194,-genome--bridge--genome--illumina--[11]--
0.0194,-genome--bridge--genome--illumina--[2]--
0.0193,-genome--bridge--gatc--genome--tnulb--genome--illumina--genome-
0.0192,-genome--tnulb--genome--bridge--genome-
0.0191,-genome--bridge--[5]--
0.019,--[6]--egdirb--genome-
0.019,-genome--egdirb--genome--illumina--[10]--
0.019,-genome--bridge--gatc--[11]--
0.0189,-genome--bridge--[4]--
0.0189,-genome--blunt--gatc--egdirb--genome-
0.0189,-genome--tnulb--genome--egdirb--illumina--genome-
0.0189,-genome--egdirb--genome--blunt--genome-
0.0185,-genome--bridge--genome--blunt--genome-
0.0184,-genome--bridge--gatc--tnulb--illumina--genome-
0.0182,-genome--bridge--genome--illumina--[5]--
0.0182,-genome--egdirb--genome--illumina--[8]--
0.0181,-genome--egdirb--genome--illumina--[3]--
0.0179,-tnulb--genome--egdirb--genome-
0.0179,-genome--egdirb--genome--illumina--[5]--
0.0179,-genome--gatc--egdirb--genome--blunt--genome-
0.0179,-genome--bridge--[9]--
0.0177,-genome--egdirb--genome--illumina--[1]--
0.0177,-genome--egdirb--genome--illumina--[4]--
0.0175,-genome--egdirb--genome--illumina--[2]--
0.0175,--[6]--gatc--egdirb--genome--illumina--genome-
0.0175,-genome--egdirb--genome--illumina--[11]--
0.0175,--[4]--egdirb--genome-
0.0174,-genome--bridge--genome--illumina--[4]--
0.0173,-genome--egdirb--genome--illumina--[6]--
0.0172,-genome--bridge--genome--tnulb--genome--illumina--genome-
0.0172,-genome--bridge--gatc--[7]--
0.0171,-bridge--gatc--[6]--egdirb--genome--tnulb--genome-
0.0171,-genome--bridge--gatc--genome--egdirb--genome--illumina--genome-
0.0171,-genome--egdirb--genome--illumina--[7]--
0.017,--[9]--bridge--gatc--genome-
0.017,-genome--bridge--[7]--
0.0167,-genome--bridge--genome--gatc--egdirb--genome--illumina--genome-
0.0166,-genome--bridge--[6]--
0.0166,-genome--bridge--[11]--
0.0166,-genome--blunt--genome--egdirb--genome--illumina--genome-
0.0163,-bridge--genome--bridge--genome--illumina--genome-
0.0163,-genome--bridge--[3]--egdirb--illumina--genome-
0.0162,-genome--blunt--genome--bridge--genome--illumina--genome-
0.0162,-genome--tnulb--genome--egdirb--genome-
0.0162,--[11]--bridge--gatc--genome-
0.0162,-genome--tnulb--genome--blunt--genome-
0.016,-genome--blunt--gac--genome--illumina--genome-
0.0158,-bridge--genome--illumina--[5]--
0.0158,-genome--egdirb--blunt--illumina--genome-
0.0158,-genome--egdirb--[11]--
0.0156,--[6]--bridge--gatc--genome--illumina--genome-
0.0155,-genome--egdirb--[10]--
0.0155,-genome--egdirb--[6]--illumina--genome-
0.0155,--[5]--egdirb--genome-
0.0155,-bridge--genome--tnulb--genome--illumina--genome-
0.0154,-genome--gatc--egdirb--genome--tnulb--genome-
0.0153,-bridge--gatc--genome--blunt--genome--egdirb--genome-
0.0153,--[11]--egdirb--genome-
0.0153,-genome--egdirb--genome--tnulb--genome--illumina--genome-
0.0152,-genome--bridge--genome--bridge--gatc--genome--illumina--genome-
0.0149,-bridge--genome--illumina--[1]--
0.0149,-genome--bridge--gatc--egdirb--genome--illumina--[1]--
0.0149,--[7]--bridge--gatc--genome-
0.0149,-genome--egdirb--[10]--bridge--gatc--genome-
0.0149,--[6]--gatc--egdirb--genome-
0.0147,-bridge--genome--illumina--[2]--
0.0147,-bridge--genome--illumina--[6]--
0.0146,-bridge--genome--illumina--[8]--
0.0146,-bridge--genome--illumina--[9]--
0.0144,-bridge--genome--illumina--[10]--
0.0144,-bridge--genome--illumina--[7]--
0.0144,-bridge--genome--illumina-
0.0144,--[1]--tnulb--genome-
0.0143,--[10]--bridge--gatc--genome-
0.0143,-genome--gtc--tnulb--genome--illumina--genome-
0.0142,-genome--bridge--gatc--egdirb--genome--illumina-
0.0142,-genome--blunt--genome--gatc--egdirb--genome--illumina--genome-
0.014,--[10]--tnulb--genome-
0.014,--[6]--bridge--genome--illumina--genome-
0.0139,-tnulb--bridge--genome-
0.0138,--[10]--egdirb--genome-
0.0137,-egdirb--genome--illumina--genome-
0.0137,--[8]--bridge--gatc--genome-
0.0137,-bridge--genome--egdirb--genome--illumina--genome-
0.0136,-genome--bridge--genome--bridge--gatc--egdirb--genome-
0.0135,-bridge--genome--illumina--[3]--
0.0133,-bridge--genome--illumina--[11]--
0.0133,-genome--egdirb--genome--bridge--gatc--egdirb--genome-
0.0131,-genome--bridge--gatc--egdirb--genome--illumina--[11]--
0.013,-genome--bridge--gatc--egdirb--genome--illumina--[7]--
0.0129,-genome--bridge--gatc--egdirb--genome--egdirb--genome-
0.0129,-tnulb--genome--blunt--genome-
0.0128,--[4]--bridge--genome-
0.0128,-bridge--genome--blunt--genome--illumina--genome-
0.0127,--[1]--bridge--genome-
0.0127,-bridge--genome--illumina--[4]--
0.0126,-genome--blunt--[5]--
0.0125,--[5]--bridge--gatc--genome-
0.0125,-genome--bridge--gatc--egdirb--genome--illumina--[9]--
0.0125,--[10]--tnulb--genome--illumina--genome-
0.0124,-genome--blunt--[9]--
0.0124,-genome--bridge--[11]--illumina--genome-
0.0121,-genome--bridge--genome--bridge--genome--illumina--genome-
0.012,-genome--gatc--egdirb--[6]--illumina--genome-
0.012,-blunt--gac--genome-
0.012,-genome--blunt--[8]--
0.0119,-genome--bridge--gatc--egdirb--genome--illumina--[5]--
0.0119,--[1]--egdirb--genome-
0.0118,--[1]--bridge--gatc--genome-
0.0118,--[3]--bridge--gatc--genome-
0.0118,-bridge--gatc--[2]--tnulb--genome-
0.0117,-genome--bridge--gatc--egdirb--genome--illumina--[4]--
0.0117,-genome--egdirb--genome--egdirb--genome--illumina--genome-
0.0117,-genome--blunt--genome--tnulb--genome-
0.0116,-genome--bridge--illumina--genome-
0.0116,-tnulb--bridge--genome--illumina--genome-
0.0115,-genome--blunt--genome--bridge--gatc--egdirb--genome-
0.0115,-genome--bridge--gatc--genome--blunt--genome--illumina--genome-
0.0113,-genome--bridge--gatc--genome--blunt--illumina--genome-
0.0113,-genome--bridge--gatc--egdirb--genome--illumina--[10]--
0.0112,-genome--bridge--gatc--egdirb--genome--illumina--[2]--
0.0112,-genome--blunt--[7]--
0.0112,-genome--egdirb--genome--bridge--gatc--genome--illumina--genome-
0.011,-genome--blunt--genome--illumina--[10]--
0.011,-genome--bridge--[10]--illumina--genome-
0.011,-genome--egdirb--[10]--bridge--genome-
0.0109,-genome--blunt--[6]--
0.0109,-genome--bridge--gatc--egdirb--genome--illumina--[8]--
0.0109,-genome--blunt--[1]--
0.0109,-genome--bridge--[10]--egdirb--illumina--genome-
0.0109,-genome--blunt--[4]--
0.0108,--[7]--bridge--gatc--genome--illumina--genome-
0.0108,-genome--tnulb--genome--illumina--[2]--
0.0107,-genome--bridge--gatc--egdirb--genome--illumina--[6]--
0.0106,--[9]--tnulb--genome-
0.0106,--[11]--bridge--gatc--genome--illumina--genome-
0.0105,-genome--bridge--gatc--egdirb--genome--illumina--[3]--
0.0105,--[9]--bridge--gatc--genome--illumina--genome-
0.0105,--[9]--bridge--genome-
0.0105,-genome--tnulb--[9]--
0.0104,--[4]--bridge--gatc--genome-
0.0103,-genome--bridge--[2]--illumina--genome-
0.0103,--[5]--bridge--genome-
0.0103,-genome--blunt--genome--illumina--[5]--
0.0103,-genome--blunt--[10]--
0.0102,-genome--gatc--egdirb--[11]--illumina--genome-
0.0102,-genome--blunt--genome--illumina--[7]--
0.0101,-genome--blunt--[3]--
0.0101,-genome--bridge--gatc--[9]--illumina--genome-
0.0101,-genome--tnulb--genome--illumina-
0.0101,-tnulb--genome--bridge--gatc--genome--illumina--genome-
0.0101,-tnulb--genome--tnulb--genome-
0.0101,-genome--tnulb--genome--tnulb--genome-
0.0101,-genome--tnulb--genome--illumina--[5]--
0.0101,-genome--tnulb--genome--bridge--gatc--genome--illumina--genome-
0.0101,-genome--blunt-
0.01,-genome--bridge--gatc--egdirb--[7]--
0.01,-genome--tnulb--genome--bridge--gatc--egdirb--genome-
0.01,-bridge--gatc--genome--gatc--egdirb--illumina--genome-
0.01,--[10]--bridge--genome-
